p cnf 1591 79614
-34 -845 1356 0
-34 -867 1357 0
-34 -889 1358 0
-57 -691 1359 0
-57 -713 1360 0
-57 -757 1361 0
-57 -779 1362 0
-57 -801 1363 0
-57 -823 1364 0
-57 -845 1365 0
-57 -867 1366 0
-57 -889 1367 0
-80 -691 1368 0
-80 -713 1369 0
-80 -735 1370 0
-80 -779 1371 0
-80 -801 1372 0
-80 -823 1373 0
-80 -845 1374 0
-80 -867 1375 0
-80 -889 1376 0
-103 -691 1377 0
-103 -713 1378 0
-103 -735 1379 0
-103 -757 1380 0
-103 -801 1381 0
-103 -823 1382 0
-103 -845 1383 0
-103 -867 1384 0
-103 -889 1385 0
-126 -691 1386 0
-126 -713 1387 0
-126 -735 1388 0
-126 -757 1389 0
-126 -779 1390 0
-126 -823 1391 0
-126 -845 1392 0
-126 -867 1393 0
-126 -889 1394 0
-149 -691 1395 0
-149 -713 1396 0
-149 -735 1397 0
-149 -757 1398 0
-149 -779 1399 0
-149 -801 1400 0
-149 -845 1401 0
-149 -867 1402 0
-149 -889 1403 0
-172 -691 1404 0
-172 -713 1405 0
-172 -735 1406 0
-172 -757 1407 0
-172 -779 1408 0
-172 -801 1409 0
-172 -823 1410 0
-172 -867 1411 0
-172 -889 1412 0
-195 -691 1413 0
-195 -713 1414 0
-195 -735 1415 0
-195 -757 1416 0
-195 -779 1417 0
-195 -801 1418 0
-195 -823 1419 0
-195 -845 1420 0
-195 -889 1421 0
-218 -691 1422 0
-218 -713 1423 0
-218 -735 1424 0
-218 -757 1425 0
-218 -779 1426 0
-218 -801 1427 0
-218 -823 1428 0
-218 -845 1429 0
-218 -867 1430 0
-11 -714 1341 0
-11 -736 1342 0
-11 -758 1343 0
-11 -780 1344 0
-11 -802 1345 0
-11 -824 1346 0
-11 -846 1347 0
-11 -868 1348 0
-11 -890 1349 0
-34 -692 1350 0
-34 -736 1351 0
-34 -758 1352 0
-34 -780 1353 0
-34 -802 1354 0
-34 -824 1355 0
-34 -846 1356 0
-34 -868 1357 0
-34 -890 1358 0
-57 -692 1359 0
-57 -714 1360 0
-57 -758 1361 0
-57 -780 1362 0
-57 -802 1363 0
-57 -824 1364 0
-57 -846 1365 0
-57 -868 1366 0
-57 -890 1367 0
-80 -692 1368 0
-80 -714 1369 0
-80 -736 1370 0
-80 -780 1371 0
-80 -802 1372 0
-80 -824 1373 0
-80 -846 1374 0
-80 -868 1375 0
-80 -890 1376 0
-103 -692 1377 0
-103 -714 1378 0
-103 -736 1379 0
-103 -758 1380 0
-103 -802 1381 0
-103 -824 1382 0
-103 -846 1383 0
-103 -868 1384 0
-103 -890 1385 0
-126 -692 1386 0
-126 -714 1387 0
-126 -736 1388 0
-126 -758 1389 0
-126 -780 1390 0
-126 -824 1391 0
-126 -846 1392 0
-126 -868 1393 0
-126 -890 1394 0
-149 -692 1395 0
-149 -714 1396 0
-149 -736 1397 0
-149 -758 1398 0
-149 -780 1399 0
-149 -802 1400 0
-149 -846 1401 0
-149 -868 1402 0
-149 -890 1403 0
-172 -692 1404 0
-172 -714 1405 0
-172 -736 1406 0
-172 -758 1407 0
-172 -780 1408 0
-172 -802 1409 0
-172 -824 1410 0
-172 -868 1411 0
-172 -890 1412 0
-195 -692 1413 0
-195 -714 1414 0
-195 -736 1415 0
-195 -758 1416 0
-195 -780 1417 0
-195 -802 1418 0
-195 -824 1419 0
-195 -846 1420 0
-195 -890 1421 0
-218 -692 1422 0
-218 -714 1423 0
-218 -736 1424 0
-218 -758 1425 0
-218 -780 1426 0
-218 -802 1427 0
-218 -824 1428 0
-218 -846 1429 0
-218 -868 1430 0
-12 -703 1341 0
-12 -725 1342 0
-12 -747 1343 0
-12 -769 1344 0
-12 -791 1345 0
-12 -813 1346 0
-12 -835 1347 0
-12 -857 1348 0
-12 -879 1349 0
-35 -681 1350 0
-35 -725 1351 0
-35 -747 1352 0
-35 -769 1353 0
-35 -791 1354 0
-35 -813 1355 0
-35 -835 1356 0
-35 -857 1357 0
-35 -879 1358 0
-58 -681 1359 0
-58 -703 1360 0
-58 -747 1361 0
-58 -769 1362 0
-58 -791 1363 0
-58 -813 1364 0
-58 -835 1365 0
-58 -857 1366 0
-58 -879 1367 0
-81 -681 1368 0
-81 -703 1369 0
-81 -725 1370 0
-81 -769 1371 0
-81 -791 1372 0
-81 -813 1373 0
-81 -835 1374 0
-81 -857 1375 0
-81 -879 1376 0
-104 -681 1377 0
-104 -703 1378 0
-104 -725 1379 0
-104 -747 1380 0
-104 -791 1381 0
-104 -813 1382 0
-104 -835 1383 0
-104 -857 1384 0
-104 -879 1385 0
-127 -681 1386 0
-127 -703 1387 0
-127 -725 1388 0
-127 -747 1389 0
-127 -769 1390 0
-127 -813 1391 0
-127 -835 1392 0
-127 -857 1393 0
-127 -879 1394 0
-150 -681 1395 0
-150 -703 1396 0
-150 -725 1397 0
-150 -747 1398 0
-150 -769 1399 0
-150 -791 1400 0
-150 -835 1401 0
-150 -857 1402 0
-150 -879 1403 0
-173 -681 1404 0
-173 -703 1405 0
-173 -725 1406 0
-173 -747 1407 0
-173 -769 1408 0
-173 -791 1409 0
-173 -813 1410 0
-173 -857 1411 0
-173 -879 1412 0
-196 -681 1413 0
-196 -703 1414 0
-196 -725 1415 0
-196 -747 1416 0
-196 -769 1417 0
-196 -791 1418 0
-196 -813 1419 0
-196 -835 1420 0
-196 -879 1421 0
-219 -681 1422 0
-219 -703 1423 0
-219 -725 1424 0
-219 -747 1425 0
-219 -769 1426 0
-219 -791 1427 0
-219 -813 1428 0
-219 -835 1429 0
-219 -857 1430 0
-12 -704 1341 0
-12 -726 1342 0
-12 -748 1343 0
-12 -770 1344 0
-12 -792 1345 0
-12 -814 1346 0
-12 -836 1347 0
-12 -858 1348 0
-12 -880 1349 0
-35 -682 1350 0
-35 -726 1351 0
-35 -748 1352 0
-35 -770 1353 0
-35 -792 1354 0
-35 -814 1355 0
-35 -836 1356 0
-35 -858 1357 0
-35 -880 1358 0
-58 -682 1359 0
-58 -704 1360 0
-58 -748 1361 0
-58 -770 1362 0
-58 -792 1363 0
-58 -814 1364 0
-58 -836 1365 0
-58 -858 1366 0
-58 -880 1367 0
-81 -682 1368 0
-81 -704 1369 0
-81 -726 1370 0
-81 -770 1371 0
-81 -792 1372 0
-81 -814 1373 0
-81 -836 1374 0
-81 -858 1375 0
-81 -880 1376 0
-104 -682 1377 0
-104 -704 1378 0
-104 -726 1379 0
-104 -748 1380 0
-104 -792 1381 0
-104 -814 1382 0
-104 -836 1383 0
-104 -858 1384 0
-104 -880 1385 0
-127 -682 1386 0
-127 -704 1387 0
-127 -726 1388 0
-127 -748 1389 0
-127 -770 1390 0
-127 -814 1391 0
-127 -836 1392 0
-127 -858 1393 0
-127 -880 1394 0
-150 -682 1395 0
-150 -704 1396 0
-150 -726 1397 0
-150 -748 1398 0
-150 -770 1399 0
-150 -792 1400 0
-150 -836 1401 0
-150 -858 1402 0
-150 -880 1403 0
-173 -682 1404 0
-173 -704 1405 0
-173 -726 1406 0
-173 -748 1407 0
-173 -770 1408 0
-173 -792 1409 0
-173 -814 1410 0
-173 -858 1411 0
-173 -880 1412 0
-196 -682 1413 0
-196 -704 1414 0
-196 -726 1415 0
-196 -748 1416 0
-196 -770 1417 0
-196 -792 1418 0
-196 -814 1419 0
-196 -836 1420 0
-196 -880 1421 0
-219 -682 1422 0
-219 -704 1423 0
-219 -726 1424 0
-219 -748 1425 0
-219 -770 1426 0
-219 -792 1427 0
-219 -814 1428 0
-219 -836 1429 0
-219 -858 1430 0
-12 -705 1341 0
-12 -727 1342 0
-12 -749 1343 0
-12 -771 1344 0
-12 -793 1345 0
-12 -815 1346 0
-12 -837 1347 0
-12 -859 1348 0
-12 -881 1349 0
-35 -683 1350 0
-35 -727 1351 0
-35 -749 1352 0
-35 -771 1353 0
-35 -793 1354 0
-35 -815 1355 0
-35 -837 1356 0
-35 -859 1357 0
-35 -881 1358 0
-58 -683 1359 0
-58 -705 1360 0
-58 -749 1361 0
-58 -771 1362 0
-58 -793 1363 0
-58 -815 1364 0
-58 -837 1365 0
-58 -859 1366 0
-58 -881 1367 0
-81 -683 1368 0
-81 -705 1369 0
-81 -727 1370 0
-81 -771 1371 0
-81 -793 1372 0
-81 -815 1373 0
-81 -837 1374 0
-81 -859 1375 0
-81 -881 1376 0
-104 -683 1377 0
-104 -705 1378 0
-104 -727 1379 0
-104 -749 1380 0
-104 -793 1381 0
-104 -815 1382 0
-104 -837 1383 0
-104 -859 1384 0
-104 -881 1385 0
-127 -683 1386 0
-127 -705 1387 0
-127 -727 1388 0
-127 -749 1389 0
-127 -771 1390 0
-127 -815 1391 0
-127 -837 1392 0
-127 -859 1393 0
-127 -881 1394 0
-150 -683 1395 0
-150 -705 1396 0
-150 -727 1397 0
-150 -749 1398 0
-150 -771 1399 0
-150 -793 1400 0
-150 -837 1401 0
-150 -859 1402 0
-150 -881 1403 0
-173 -683 1404 0
-173 -705 1405 0
-173 -727 1406 0
-173 -749 1407 0
-173 -771 1408 0
-173 -793 1409 0
-173 -815 1410 0
-173 -859 1411 0
-173 -881 1412 0
-196 -683 1413 0
-196 -705 1414 0
-196 -727 1415 0
-196 -749 1416 0
-196 -771 1417 0
-196 -793 1418 0
-196 -815 1419 0
-196 -837 1420 0
-196 -881 1421 0
-219 -683 1422 0
-219 -705 1423 0
-219 -727 1424 0
-219 -749 1425 0
-219 -771 1426 0
-219 -793 1427 0
-219 -815 1428 0
-219 -837 1429 0
-219 -859 1430 0
-12 -709 1341 0
-12 -731 1342 0
-12 -753 1343 0
-12 -775 1344 0
-12 -797 1345 0
-12 -819 1346 0
-12 -841 1347 0
-12 -863 1348 0
-12 -885 1349 0
-35 -687 1350 0
-35 -731 1351 0
-35 -753 1352 0
-35 -775 1353 0
-35 -797 1354 0
-35 -819 1355 0
-35 -841 1356 0
-35 -863 1357 0
-35 -885 1358 0
-58 -687 1359 0
-58 -709 1360 0
-58 -753 1361 0
-58 -775 1362 0
-58 -797 1363 0
-58 -819 1364 0
-58 -841 1365 0
-58 -863 1366 0
-58 -885 1367 0
-81 -687 1368 0
-81 -709 1369 0
-81 -731 1370 0
-81 -775 1371 0
-81 -797 1372 0
-81 -819 1373 0
-81 -841 1374 0
-81 -863 1375 0
-81 -885 1376 0
-104 -687 1377 0
-104 -709 1378 0
-104 -731 1379 0
-104 -753 1380 0
-104 -797 1381 0
-104 -819 1382 0
-104 -841 1383 0
-104 -863 1384 0
-104 -885 1385 0
-127 -687 1386 0
-127 -709 1387 0
-127 -731 1388 0
-127 -753 1389 0
-127 -775 1390 0
-127 -819 1391 0
-127 -841 1392 0
-127 -863 1393 0
-127 -885 1394 0
-150 -687 1395 0
-150 -709 1396 0
-150 -731 1397 0
-150 -753 1398 0
-150 -775 1399 0
-150 -797 1400 0
-150 -841 1401 0
-150 -863 1402 0
-150 -885 1403 0
-173 -687 1404 0
-173 -709 1405 0
-173 -731 1406 0
-173 -753 1407 0
-173 -775 1408 0
-173 -797 1409 0
-173 -819 1410 0
-173 -863 1411 0
-173 -885 1412 0
-196 -687 1413 0
-196 -709 1414 0
-196 -731 1415 0
-196 -753 1416 0
-196 -775 1417 0
-196 -797 1418 0
-196 -819 1419 0
-196 -841 1420 0
-196 -885 1421 0
-219 -687 1422 0
-219 -709 1423 0
-219 -731 1424 0
-219 -753 1425 0
-219 -775 1426 0
-219 -797 1427 0
-219 -819 1428 0
-219 -841 1429 0
-219 -863 1430 0
-12 -710 1341 0
-12 -732 1342 0
-12 -754 1343 0
-12 -776 1344 0
-12 -798 1345 0
-12 -820 1346 0
-12 -842 1347 0
-12 -864 1348 0
-12 -886 1349 0
-35 -688 1350 0
-35 -732 1351 0
-35 -754 1352 0
-35 -776 1353 0
-35 -798 1354 0
-35 -820 1355 0
-35 -842 1356 0
-35 -864 1357 0
-35 -886 1358 0
-58 -688 1359 0
-58 -710 1360 0
-58 -754 1361 0
-58 -776 1362 0
-58 -798 1363 0
-58 -820 1364 0
-58 -842 1365 0
-58 -864 1366 0
-58 -886 1367 0
-81 -688 1368 0
-81 -710 1369 0
-81 -732 1370 0
-81 -776 1371 0
-81 -798 1372 0
-81 -820 1373 0
-81 -842 1374 0
-81 -864 1375 0
-81 -886 1376 0
-104 -688 1377 0
-104 -710 1378 0
-104 -732 1379 0
-104 -754 1380 0
-104 -798 1381 0
-104 -820 1382 0
-104 -842 1383 0
-104 -864 1384 0
-104 -886 1385 0
-127 -688 1386 0
-127 -710 1387 0
-127 -732 1388 0
-127 -754 1389 0
-127 -776 1390 0
-127 -820 1391 0
-127 -842 1392 0
-127 -864 1393 0
-127 -886 1394 0
-150 -688 1395 0
-150 -710 1396 0
-150 -732 1397 0
-150 -754 1398 0
-150 -776 1399 0
-150 -798 1400 0
-150 -842 1401 0
-150 -864 1402 0
-150 -886 1403 0
-173 -688 1404 0
-173 -710 1405 0
-173 -732 1406 0
-173 -754 1407 0
-173 -776 1408 0
-173 -798 1409 0
-173 -820 1410 0
-173 -864 1411 0
-173 -886 1412 0
-196 -688 1413 0
-196 -710 1414 0
-196 -732 1415 0
-196 -754 1416 0
-196 -776 1417 0
-196 -798 1418 0
-196 -820 1419 0
-196 -842 1420 0
-196 -886 1421 0
-219 -688 1422 0
-219 -710 1423 0
-219 -732 1424 0
-219 -754 1425 0
-219 -776 1426 0
-219 -798 1427 0
-219 -820 1428 0
-219 -842 1429 0
-219 -864 1430 0
-12 -711 1341 0
-12 -733 1342 0
-12 -755 1343 0
-12 -777 1344 0
-12 -799 1345 0
-12 -821 1346 0
-12 -843 1347 0
-12 -865 1348 0
-12 -887 1349 0
-35 -689 1350 0
-35 -733 1351 0
-35 -755 1352 0
-35 -777 1353 0
-35 -799 1354 0
-35 -821 1355 0
-35 -843 1356 0
-35 -865 1357 0
-35 -887 1358 0
-58 -689 1359 0
-58 -711 1360 0
-58 -755 1361 0
-58 -777 1362 0
-58 -799 1363 0
-58 -821 1364 0
-58 -843 1365 0
-58 -865 1366 0
-58 -887 1367 0
-81 -689 1368 0
-81 -711 1369 0
-81 -733 1370 0
-81 -777 1371 0
-81 -799 1372 0
-81 -821 1373 0
-81 -843 1374 0
-81 -865 1375 0
-81 -887 1376 0
-104 -689 1377 0
-104 -711 1378 0
-104 -733 1379 0
-104 -755 1380 0
-104 -799 1381 0
-104 -821 1382 0
-104 -843 1383 0
-104 -865 1384 0
-104 -887 1385 0
-127 -689 1386 0
-127 -711 1387 0
-127 -733 1388 0
-127 -755 1389 0
-127 -777 1390 0
-127 -821 1391 0
-127 -843 1392 0
-127 -865 1393 0
-127 -887 1394 0
-150 -689 1395 0
-150 -711 1396 0
-150 -733 1397 0
-150 -755 1398 0
-150 -777 1399 0
-150 -799 1400 0
-150 -843 1401 0
-150 -865 1402 0
-150 -887 1403 0
-173 -689 1404 0
-173 -711 1405 0
-173 -733 1406 0
-173 -755 1407 0
-173 -777 1408 0
-173 -799 1409 0
-173 -821 1410 0
-173 -865 1411 0
-173 -887 1412 0
-196 -689 1413 0
-196 -711 1414 0
-196 -733 1415 0
-196 -755 1416 0
-196 -777 1417 0
-196 -799 1418 0
-196 -821 1419 0
-196 -843 1420 0
-196 -887 1421 0
-219 -689 1422 0
-219 -711 1423 0
-219 -733 1424 0
-219 -755 1425 0
-219 -777 1426 0
-219 -799 1427 0
-219 -821 1428 0
-219 -843 1429 0
-219 -865 1430 0
-12 -712 1341 0
-12 -734 1342 0
-12 -756 1343 0
-12 -778 1344 0
-12 -800 1345 0
-12 -822 1346 0
-12 -844 1347 0
-12 -866 1348 0
-12 -888 1349 0
-35 -690 1350 0
-35 -734 1351 0
-35 -756 1352 0
-35 -778 1353 0
-35 -800 1354 0
-35 -822 1355 0
-35 -844 1356 0
-35 -866 1357 0
-35 -888 1358 0
-58 -690 1359 0
-58 -712 1360 0
-58 -756 1361 0
-58 -778 1362 0
-58 -800 1363 0
-58 -822 1364 0
-58 -844 1365 0
-58 -866 1366 0
-58 -888 1367 0
-81 -690 1368 0
-81 -712 1369 0
-81 -734 1370 0
-81 -778 1371 0
-81 -800 1372 0
-81 -822 1373 0
-81 -844 1374 0
-81 -866 1375 0
-81 -888 1376 0
-104 -690 1377 0
-104 -712 1378 0
-104 -734 1379 0
-104 -756 1380 0
-104 -800 1381 0
-104 -822 1382 0
-104 -844 1383 0
-104 -866 1384 0
-104 -888 1385 0
-127 -690 1386 0
-127 -712 1387 0
-127 -734 1388 0
-127 -756 1389 0
-127 -778 1390 0
-127 -822 1391 0
-127 -844 1392 0
-127 -866 1393 0
-127 -888 1394 0
-150 -690 1395 0
-150 -712 1396 0
-150 -734 1397 0
-150 -756 1398 0
-150 -778 1399 0
-150 -800 1400 0
-150 -844 1401 0
-150 -866 1402 0
-150 -888 1403 0
-173 -690 1404 0
-173 -712 1405 0
-173 -734 1406 0
-173 -756 1407 0
-173 -778 1408 0
-173 -800 1409 0
-173 -822 1410 0
-173 -866 1411 0
-173 -888 1412 0
-196 -690 1413 0
-196 -712 1414 0
-196 -734 1415 0
-196 -756 1416 0
-196 -778 1417 0
-196 -800 1418 0
-196 -822 1419 0
-196 -844 1420 0
-196 -888 1421 0
-219 -690 1422 0
-219 -712 1423 0
-219 -734 1424 0
-219 -756 1425 0
-219 -778 1426 0
-219 -800 1427 0
-219 -822 1428 0
-219 -844 1429 0
-219 -866 1430 0
-12 -713 1341 0
-12 -735 1342 0
-12 -757 1343 0
-12 -779 1344 0
-12 -801 1345 0
-12 -823 1346 0
-12 -845 1347 0
-12 -867 1348 0
-12 -889 1349 0
-35 -691 1350 0
-35 -735 1351 0
-35 -757 1352 0
-35 -779 1353 0
-35 -801 1354 0
-35 -823 1355 0
-35 -845 1356 0
-35 -867 1357 0
-35 -889 1358 0
-58 -691 1359 0
-58 -713 1360 0
-58 -757 1361 0
-58 -779 1362 0
-58 -801 1363 0
-58 -823 1364 0
-58 -845 1365 0
-58 -867 1366 0
-58 -889 1367 0
-81 -691 1368 0
-81 -713 1369 0
-81 -735 1370 0
-81 -779 1371 0
-81 -801 1372 0
-81 -823 1373 0
-81 -845 1374 0
-81 -867 1375 0
-81 -889 1376 0
-104 -691 1377 0
-104 -713 1378 0
-104 -735 1379 0
-104 -757 1380 0
-104 -801 1381 0
-104 -823 1382 0
-104 -845 1383 0
-104 -867 1384 0
-104 -889 1385 0
-127 -691 1386 0
-127 -713 1387 0
-127 -735 1388 0
-127 -757 1389 0
-127 -779 1390 0
-127 -823 1391 0
-127 -845 1392 0
-127 -867 1393 0
-127 -889 1394 0
-150 -691 1395 0
-150 -713 1396 0
-150 -735 1397 0
-150 -757 1398 0
-150 -779 1399 0
-150 -801 1400 0
-150 -845 1401 0
-150 -867 1402 0
-150 -889 1403 0
-173 -691 1404 0
-173 -713 1405 0
-173 -735 1406 0
-173 -757 1407 0
-173 -779 1408 0
-173 -801 1409 0
-173 -823 1410 0
-173 -867 1411 0
-173 -889 1412 0
-196 -691 1413 0
-196 -713 1414 0
-196 -735 1415 0
-196 -757 1416 0
-196 -779 1417 0
-196 -801 1418 0
-196 -823 1419 0
-196 -845 1420 0
-196 -889 1421 0
-219 -691 1422 0
-219 -713 1423 0
-219 -735 1424 0
-219 -757 1425 0
-219 -779 1426 0
-219 -801 1427 0
-219 -823 1428 0
-219 -845 1429 0
-219 -867 1430 0
-12 -714 1341 0
-12 -736 1342 0
-12 -758 1343 0
-12 -780 1344 0
-12 -802 1345 0
-12 -824 1346 0
-12 -846 1347 0
-12 -868 1348 0
-12 -890 1349 0
-35 -692 1350 0
-35 -736 1351 0
-35 -758 1352 0
-35 -780 1353 0
-35 -802 1354 0
-35 -824 1355 0
-35 -846 1356 0
-35 -868 1357 0
-35 -890 1358 0
-58 -692 1359 0
-58 -714 1360 0
-58 -758 1361 0
-58 -780 1362 0
-58 -802 1363 0
-58 -824 1364 0
-58 -846 1365 0
-58 -868 1366 0
-58 -890 1367 0
-81 -692 1368 0
-81 -714 1369 0
-81 -736 1370 0
-81 -780 1371 0
-81 -802 1372 0
-81 -824 1373 0
-81 -846 1374 0
-81 -868 1375 0
-81 -890 1376 0
-104 -692 1377 0
-104 -714 1378 0
-104 -736 1379 0
-104 -758 1380 0
-104 -802 1381 0
-104 -824 1382 0
-104 -846 1383 0
-104 -868 1384 0
-104 -890 1385 0
-127 -692 1386 0
-127 -714 1387 0
-127 -736 1388 0
-127 -758 1389 0
-127 -780 1390 0
-127 -824 1391 0
-127 -846 1392 0
-127 -868 1393 0
-127 -890 1394 0
-150 -692 1395 0
-150 -714 1396 0
-150 -736 1397 0
-150 -758 1398 0
-150 -780 1399 0
-150 -802 1400 0
-150 -846 1401 0
-150 -868 1402 0
-150 -890 1403 0
-173 -692 1404 0
-173 -714 1405 0
-173 -736 1406 0
-173 -758 1407 0
-173 -780 1408 0
-173 -802 1409 0
-173 -824 1410 0
-173 -868 1411 0
-173 -890 1412 0
-196 -692 1413 0
-196 -714 1414 0
-196 -736 1415 0
-196 -758 1416 0
-196 -780 1417 0
-196 -802 1418 0
-196 -824 1419 0
-196 -846 1420 0
-196 -890 1421 0
-219 -692 1422 0
-219 -714 1423 0
-219 -736 1424 0
-219 -758 1425 0
-219 -780 1426 0
-219 -802 1427 0
-219 -824 1428 0
-219 -846 1429 0
-219 -868 1430 0
-12 -715 1341 0
-12 -737 1342 0
-12 -759 1343 0
-12 -781 1344 0
-12 -803 1345 0
-12 -825 1346 0
-12 -847 1347 0
-12 -869 1348 0
-12 -891 1349 0
-35 -693 1350 0
-35 -737 1351 0
-35 -759 1352 0
-35 -781 1353 0
-35 -803 1354 0
-35 -825 1355 0
-35 -847 1356 0
-35 -869 1357 0
-35 -891 1358 0
-58 -693 1359 0
-58 -715 1360 0
-58 -759 1361 0
-58 -781 1362 0
-58 -803 1363 0
-58 -825 1364 0
-58 -847 1365 0
-58 -869 1366 0
-58 -891 1367 0
-81 -693 1368 0
-81 -715 1369 0
-81 -737 1370 0
-81 -781 1371 0
-81 -803 1372 0
-81 -825 1373 0
-81 -847 1374 0
-81 -869 1375 0
-81 -891 1376 0
-104 -693 1377 0
-104 -715 1378 0
-104 -737 1379 0
-104 -759 1380 0
-104 -803 1381 0
-104 -825 1382 0
-104 -847 1383 0
-104 -869 1384 0
-104 -891 1385 0
-127 -693 1386 0
-127 -715 1387 0
-127 -737 1388 0
-127 -759 1389 0
-127 -781 1390 0
-127 -825 1391 0
-127 -847 1392 0
-127 -869 1393 0
-127 -891 1394 0
-150 -693 1395 0
-150 -715 1396 0
-150 -737 1397 0
-150 -759 1398 0
-150 -781 1399 0
-150 -803 1400 0
-150 -847 1401 0
-150 -869 1402 0
-150 -891 1403 0
-173 -693 1404 0
-173 -715 1405 0
-173 -737 1406 0
-173 -759 1407 0
-173 -781 1408 0
-173 -803 1409 0
-173 -825 1410 0
-173 -869 1411 0
-173 -891 1412 0
-196 -693 1413 0
-196 -715 1414 0
-196 -737 1415 0
-196 -759 1416 0
-196 -781 1417 0
-196 -803 1418 0
-196 -825 1419 0
-196 -847 1420 0
-196 -891 1421 0
-219 -693 1422 0
-219 -715 1423 0
-219 -737 1424 0
-219 -759 1425 0
-219 -781 1426 0
-219 -803 1427 0
-219 -825 1428 0
-219 -847 1429 0
-219 -869 1430 0
-12 -716 1341 0
-12 -738 1342 0
-12 -760 1343 0
-12 -782 1344 0
-12 -804 1345 0
-12 -826 1346 0
-12 -848 1347 0
-12 -870 1348 0
-12 -892 1349 0
-35 -694 1350 0
-35 -738 1351 0
-35 -760 1352 0
-35 -782 1353 0
-35 -804 1354 0
-35 -826 1355 0
-35 -848 1356 0
-35 -870 1357 0
-35 -892 1358 0
-58 -694 1359 0
-58 -716 1360 0
-58 -760 1361 0
-58 -782 1362 0
-58 -804 1363 0
-58 -826 1364 0
-58 -848 1365 0
-58 -870 1366 0
-58 -892 1367 0
-81 -694 1368 0
-81 -716 1369 0
-81 -738 1370 0
-81 -782 1371 0
-81 -804 1372 0
-81 -826 1373 0
-81 -848 1374 0
-81 -870 1375 0
-81 -892 1376 0
-104 -694 1377 0
-104 -716 1378 0
-104 -738 1379 0
-104 -760 1380 0
-104 -804 1381 0
-104 -826 1382 0
-104 -848 1383 0
-104 -870 1384 0
-104 -892 1385 0
-127 -694 1386 0
-127 -716 1387 0
-127 -738 1388 0
-127 -760 1389 0
-127 -782 1390 0
-127 -826 1391 0
-127 -848 1392 0
-127 -870 1393 0
-127 -892 1394 0
-150 -694 1395 0
-150 -716 1396 0
-150 -738 1397 0
-150 -760 1398 0
-150 -782 1399 0
-150 -804 1400 0
-150 -848 1401 0
-150 -870 1402 0
-150 -892 1403 0
-173 -694 1404 0
-173 -716 1405 0
-173 -738 1406 0
-173 -760 1407 0
-173 -782 1408 0
-173 -804 1409 0
-173 -826 1410 0
-173 -870 1411 0
-173 -892 1412 0
-196 -694 1413 0
-196 -716 1414 0
-196 -738 1415 0
-196 -760 1416 0
-196 -782 1417 0
-196 -804 1418 0
-196 -826 1419 0
-196 -848 1420 0
-196 -892 1421 0
-219 -694 1422 0
-219 -716 1423 0
-219 -738 1424 0
-219 -760 1425 0
-219 -782 1426 0
-219 -804 1427 0
-219 -826 1428 0
-219 -848 1429 0
-219 -870 1430 0
-12 -717 1341 0
-12 -739 1342 0
-12 -761 1343 0
-12 -783 1344 0
-12 -805 1345 0
-12 -827 1346 0
-12 -849 1347 0
-12 -871 1348 0
-12 -893 1349 0
-35 -695 1350 0
-35 -739 1351 0
-35 -761 1352 0
-35 -783 1353 0
-35 -805 1354 0
-35 -827 1355 0
-35 -849 1356 0
-35 -871 1357 0
-35 -893 1358 0
-58 -695 1359 0
-58 -717 1360 0
-58 -761 1361 0
-58 -783 1362 0
-58 -805 1363 0
-58 -827 1364 0
-58 -849 1365 0
-58 -871 1366 0
-58 -893 1367 0
-81 -695 1368 0
-81 -717 1369 0
-81 -739 1370 0
-81 -783 1371 0
-81 -805 1372 0
-81 -827 1373 0
-81 -849 1374 0
-81 -871 1375 0
-81 -893 1376 0
-104 -695 1377 0
-104 -717 1378 0
-104 -739 1379 0
-104 -761 1380 0
-104 -805 1381 0
-104 -827 1382 0
-104 -849 1383 0
-104 -871 1384 0
-104 -893 1385 0
-127 -695 1386 0
-127 -717 1387 0
-127 -739 1388 0
-127 -761 1389 0
-127 -783 1390 0
-127 -827 1391 0
-127 -849 1392 0
-127 -871 1393 0
-127 -893 1394 0
-150 -695 1395 0
-150 -717 1396 0
-150 -739 1397 0
-150 -761 1398 0
-150 -783 1399 0
-150 -805 1400 0
-150 -849 1401 0
-150 -871 1402 0
-150 -893 1403 0
-173 -695 1404 0
-173 -717 1405 0
-173 -739 1406 0
-173 -761 1407 0
-173 -783 1408 0
-173 -805 1409 0
-173 -827 1410 0
-173 -871 1411 0
-173 -893 1412 0
-196 -695 1413 0
-196 -717 1414 0
-196 -739 1415 0
-196 -761 1416 0
-196 -783 1417 0
-196 -805 1418 0
-196 -827 1419 0
-196 -849 1420 0
-196 -893 1421 0
-219 -695 1422 0
-219 -717 1423 0
-219 -739 1424 0
-219 -761 1425 0
-219 -783 1426 0
-219 -805 1427 0
-219 -827 1428 0
-219 -849 1429 0
-219 -871 1430 0
-13 -703 1341 0
-13 -725 1342 0
-13 -747 1343 0
-13 -769 1344 0
-13 -791 1345 0
-13 -813 1346 0
-13 -835 1347 0
-13 -857 1348 0
-13 -879 1349 0
-36 -681 1350 0
-36 -725 1351 0
-36 -747 1352 0
-36 -769 1353 0
-36 -791 1354 0
-36 -813 1355 0
-36 -835 1356 0
-36 -857 1357 0
-36 -879 1358 0
-59 -681 1359 0
-59 -703 1360 0
-59 -747 1361 0
-59 -769 1362 0
-59 -791 1363 0
-59 -813 1364 0
-59 -835 1365 0
-59 -857 1366 0
